"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon","cid","lat_offset","lon_offset"
"30","Theft From Auto Over $5000",2010,3,"11XX GRANVILLE ST","1100 GRANVILLE ST","1100 GRANVILLE ST , Vancouver, BC, Canada",49.27778,-123.12465,1,49.2781753471608,-123.124320335312
"31","Theft From Auto Over $5000",2010,3,"16XX PENDRELL ST","1600 PENDRELL ST","1600 PENDRELL ST , Vancouver, BC, Canada",49.285896,-123.1378613,1,49.2863730230122,-123.137525467216
"32","Theft From Auto Over $5000",2010,3,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871,1,49.2831719459511,-123.118595550119
"33","Theft From Auto Over $5000",2010,3,"16XX JOHNSTON ST","1600 JOHNSTON ST","1600 JOHNSTON ST , Vancouver, BC, Canada",49.2718907,-123.135216,1,49.2723145249333,-123.134856189976
"34","Theft From Auto Over $5000",2010,4,"67XX KILLARNEY ST","6700 KILLARNEY ST","6700 KILLARNEY ST , Vancouver, BC, Canada",49.223043,-123.0455655,1,49.2232135153685,-123.045112441782
"35","Theft From Auto Over $5000",2010,4,"7XX GRANVILLE ST","700 GRANVILLE ST","700 GRANVILLE ST , Vancouver, BC, Canada",49.2822179,-123.1182166,1,49.2824457807427,-123.117768279977
"36","Theft From Auto Over $5000",2010,4,"3XX N GARDEN DR","300 N GARDEN DR","300 N GARDEN DR , Vancouver, BC, Canada",49.2876503,-123.0575151,1,49.2879059318263,-123.057252449925
"37","Theft From Auto Over $5000",2010,4,"17XX POWELL ST","1700 POWELL ST","1700 POWELL ST , Vancouver, BC, Canada",49.2838161,-123.0700663,1,49.2841970066873,-123.069962418932
"38","Theft From Auto Over $5000",2010,4,"84XX ONTARIO ST","8400 ONTARIO ST","8400 ONTARIO ST , Vancouver, BC, Canada",49.2074451,-123.1065857,1,49.2077311377728,-123.106185943408
"39","Theft From Auto Over $5000",2010,4,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871,1,49.282998592462,-123.118485630965
"40","Theft From Auto Over $5000",2010,4,"OAK ST / W 67TH AVE","OAK ST / W 67TH AVE","OAK ST / W 67TH AVE , Vancouver, BC, Canada",49.21079,-123.13227,1,49.2112453076366,-123.132041237625
"41","Theft From Auto Over $5000",2010,4,"5XX ROBSON ST","500 ROBSON ST","500 ROBSON ST , Vancouver, BC, Canada",49.28017,-123.11831,1,49.2806504818624,-123.117913426877
"42","Theft From Auto Over $5000",2010,4,"7XX SE MARINE DR","700 SE MARINE DR","700 SE MARINE DR , Vancouver, BC, Canada",49.2108851,-123.0908499,1,49.2110638357866,-123.090643196194
"43","Theft From Auto Over $5000",2010,4,"8XX GRIFFITHS WAY","800 GRIFFITHS WAY","800 GRIFFITHS WAY , Vancouver, BC, Canada",49.2779897,-123.1103178,1,49.2781242564734,-123.110168552283
"44","Theft From Auto Over $5000",2010,4,"11XX HOWE ST","1100 HOWE ST","1100 HOWE ST , Vancouver, BC, Canada",49.278619,-123.1257033,1,49.278764914489,-123.125276199342
"45","Theft From Auto Over $5000",2010,5,"35XX VANNESS AVE","3500 VANNESS AVE","3500 VANNESS AVE , Vancouver, BC, Canada",49.2370486,-123.0296816,1,49.2372870097223,-123.029486656905
"46","Theft From Auto Over $5000",2010,5,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871,1,49.2829131518504,-123.118545125746
"47","Theft From Auto Over $5000",2010,5,"16XX JOHNSTON ST","1600 JOHNSTON ST","1600 JOHNSTON ST , Vancouver, BC, Canada",49.2718907,-123.135216,1,49.2721440810636,-123.134880850016
"48","Theft From Auto Over $5000",2010,5,"4XX W HASTINGS ST","400 W HASTINGS ST","400 W HASTINGS ST , Vancouver, BC, Canada",49.28334,-123.11145,1,49.2835466294487,-123.111326333362
"49","Theft From Auto Over $5000",2010,5,"1XX POWELL ST","100 POWELL ST","100 POWELL ST , Vancouver, BC, Canada",49.28297,-123.10184,1,49.28327789976,-123.101600528785
"50","Theft From Auto Over $5000",2010,6,"5XX PACIFIC ST","500 PACIFIC ST","500 PACIFIC ST , Vancouver, BC, Canada",49.2736157,-123.1276201,1,49.2740696886619,-123.127180451239
"51","Theft From Auto Over $5000",2010,6,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871,1,49.2830018484191,-123.118604606515
"52","Theft From Auto Over $5000",2010,6,"7XX MAIN ST","700 MAIN ST","700 MAIN ST , Vancouver, BC, Canada",49.27787,-123.09957,1,49.2781566389756,-123.099416578862
"53","Theft From Auto Over $5000",2010,6,"E PENDER ST / MAIN ST","E PENDER ST / MAIN ST","E PENDER ST / MAIN ST , Vancouver, BC, Canada",49.2804,-123.10085,1,49.2805196148475,-123.100430251308
"54","Theft From Auto Over $5000",2010,6,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,1,49.2982684602298,-123.1306847686
"55","Theft From Auto Over $5000",2010,6,"36XX VANNESS AVE","3600 VANNESS AVE","3600 VANNESS AVE , Vancouver, BC, Canada",49.2361149,-123.027638,1,49.2366100794211,-123.027392365718
"56","Theft From Auto Over $5000",2010,6,"3XX SE MARINE DR","300 SE MARINE DR","300 SE MARINE DR , Vancouver, BC, Canada",49.2106241,-123.1002723,1,49.2108552521844,-123.099789366451
"57","Theft From Auto Over $5000",2010,6,"4XX SE MARINE DR","400 SE MARINE DR","400 SE MARINE DR , Vancouver, BC, Canada",49.21041,-123.09654,1,49.2109054147925,-123.096418180763
"58","Theft From Auto Over $5000",2010,6,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,1,49.2980745770336,-123.130992266427
"59","Theft From Auto Over $5000",2010,6,"9XX STANLEY PARK DR","900 STANLEY PARK DR","900 STANLEY PARK DR , Vancouver, BC, Canada",49.2966799,-123.1291074,1,49.2970445416556,-123.128976658661
"60","Theft From Auto Over $5000",2010,6,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,1,49.2983262563407,-123.130659411259
"61","Theft From Auto Over $5000",2010,6,"6XX MOBERLY RD","600 MOBERLY RD","600 MOBERLY RD , Vancouver, BC, Canada",49.26649,-123.11864,1,49.2667373016852,-123.118225140279
"62","Theft From Auto Under $5000",2010,1,"2XX E 22ND AVE","200 E 22ND AVE","200 E 22ND AVE , Vancouver, BC, Canada",49.2509,-123.10024,1,49.2512472226669,-123.10011942058
"63","Theft From Auto Under $5000",2010,1,"36XX W 16TH AVE","3600 W 16TH AVE","3600 W 16TH AVE , Vancouver, BC, Canada",49.2577251,-123.1853528,1,49.2578840798486,-123.185248850365
"64","Theft From Auto Under $5000",2010,1,"29XX E 41ST AVE","2900 E 41ST AVE","2900 E 41ST AVE , Vancouver, BC, Canada",49.2328451,-123.0456999,1,49.2332151009976,-123.045577198428
"65","Theft From Auto Under $5000",2010,1,"10XX LAKEWOOD DR","1000 LAKEWOOD DR","1000 LAKEWOOD DR , Vancouver, BC, Canada",49.2756022,-123.0616451,1,49.2757032864134,-123.061467116751
"66","Theft From Auto Under $5000",2010,1,"11XX E PENDER ST","1100 E PENDER ST","1100 E PENDER ST , Vancouver, BC, Canada",49.2799647,-123.0810574,1,49.2803292824675,-123.080954605613
"67","Theft From Auto Under $5000",2010,1,"10XX LAKEWOOD DR","1000 LAKEWOOD DR","1000 LAKEWOOD DR , Vancouver, BC, Canada",49.2756022,-123.0616451,1,49.2759475270257,-123.061205159117
"68","Theft From Auto Under $5000",2010,1,"30XX COURTENAY ST","3000 COURTENAY ST","3000 COURTENAY ST , Vancouver, BC, Canada",49.2599032,-123.1999551,1,49.2603867800161,-123.199696720708
"69","Theft From Auto Under $5000",2010,1,"DUNSMUIR ST / RICHARDS ST","DUNSMUIR ST / RICHARDS ST","DUNSMUIR ST / RICHARDS ST , Vancouver, BC, Canada",49.28172,-123.11352,1,49.2822041045408,-123.113167213347
"70","Theft From Auto Under $5000",2010,1,"4XX HELMCKEN ST","400 HELMCKEN ST","400 HELMCKEN ST , Vancouver, BC, Canada",49.276277,-123.1218946,1,49.2765475799923,-123.121398971734
"71","Theft From Auto Under $5000",2010,1,"18XX BARCLAY ST","1800 BARCLAY ST","1800 BARCLAY ST , Vancouver, BC, Canada",49.2900552,-123.1377577,1,49.2904913214337,-123.137638248521
"72","Theft From Auto Under $5000",2010,1,"13XX DAVIE ST","1300 DAVIE ST","1300 DAVIE ST , Vancouver, BC, Canada",49.2827663,-123.135142,1,49.2829475061984,-123.134824622922
"73","Theft From Auto Under $5000",2010,1,"41XX BRANT ST","4100 BRANT ST","4100 BRANT ST , Vancouver, BC, Canada",49.2486762,-123.057794,1,49.2489068777979,-123.057441478437
"74","Theft From Auto Under $5000",2010,1,"35XX CAMBRIDGE ST","3500 CAMBRIDGE ST","3500 CAMBRIDGE ST , Vancouver, BC, Canada",49.2865651,-123.0282399,1,49.2869290589792,-123.027918942086
"75","Theft From Auto Under $5000",2010,1,"5XX RICHARDS ST","500 RICHARDS ST","500 RICHARDS ST , Vancouver, BC, Canada",49.2831573,-123.1129627,1,49.2836162412698,-123.112580435582
"76","Theft From Auto Under $5000",2010,1,"20XX W 12TH AVE","2000 W 12TH AVE","2000 W 12TH AVE , Vancouver, BC, Canada",49.26068,-123.15104,1,49.2609233902079,-123.150544752777
"77","Theft From Auto Under $5000",2010,1,"34XX W 28TH AVE","3400 W 28TH AVE","3400 W 28TH AVE , Vancouver, BC, Canada",49.2469651,-123.1802797,1,49.2472889142438,-123.180027924714
"78","Theft From Auto Under $5000",2010,1,"11XX BURNABY ST","1100 BURNABY ST","1100 BURNABY ST , Vancouver, BC, Canada",49.2796268,-123.1325035,1,49.2799797268747,-123.132198601814
"79","Theft From Auto Under $5000",2010,1,"W CORDOVA ST / WATER ST","W CORDOVA ST / WATER ST","W CORDOVA ST / WATER ST , Vancouver, BC, Canada",49.28961,-123.12306,1,49.2898325028839,-123.122787792868
"80","Theft From Auto Under $5000",2010,1,"21XX W 4TH AVE","2100 W 4TH AVE","2100 W 4TH AVE , Vancouver, BC, Canada",49.2679851,-123.1529627,1,49.2682010748836,-123.152472503736
"81","Theft From Auto Under $5000",2010,1,"4XX HELMCKEN ST","400 HELMCKEN ST","400 HELMCKEN ST , Vancouver, BC, Canada",49.276277,-123.1218946,1,49.2766977123682,-123.121431966118
"82","Theft From Auto Under $5000",2010,1,"11XX W HASTINGS ST","1100 W HASTINGS ST","1100 W HASTINGS ST , Vancouver, BC, Canada",49.2878376,-123.1199394,1,49.2880979904638,-123.119787812668
"83","Theft From Auto Under $5000",2010,1,"10XX SEYMOUR ST","1000 SEYMOUR ST","1000 SEYMOUR ST , Vancouver, BC, Canada",49.2783688,-123.1221164,1,49.2786903315905,-123.12185845995
"84","Theft From Auto Under $5000",2010,1,"23XX E 12TH AVE","2300 E 12TH AVE","2300 E 12TH AVE , Vancouver, BC, Canada",49.2593351,-123.0579654,1,49.2596266093894,-123.057514650868
"85","Theft From Auto Under $5000",2010,1,"DUNSMUIR ST / SEYMOUR ST","DUNSMUIR ST / SEYMOUR ST","DUNSMUIR ST / SEYMOUR ST , Vancouver, BC, Canada",49.28172,-123.11352,1,49.2820007668304,-123.113037948611
"86","Theft From Auto Under $5000",2010,1,"56XX VICTORIA DR","5600 VICTORIA DR","5600 VICTORIA DR , Vancouver, BC, Canada",49.2337878,-123.0653146,1,49.2340951314702,-123.064863118742
"87","Theft From Auto Under $5000",2010,1,"8XX AVISON WAY","800 AVISON WAY","800 AVISON WAY , Vancouver, BC, Canada",49.2979379,-123.1311265,1,49.2983478689632,-123.130825171736
"88","Theft From Auto Under $5000",2010,1,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871,1,49.2831007702289,-123.1182214464
"89","Theft From Auto Under $5000",2010,1,"11XX BEACH AVE","1100 BEACH AVE","1100 BEACH AVE , Vancouver, BC, Canada",49.2775868,-123.1356621,1,49.2776889230122,-123.135559162935
"90","Theft From Auto Under $5000",2010,1,"BURRARD ST / SMITHE ST","BURRARD ST / SMITHE ST","BURRARD ST / SMITHE ST , Vancouver, BC, Canada",49.27962,-123.12829,1,49.279943430061,-123.12801406455
"91","Theft From Auto Under $5000",2010,1,"RICHARDS ST / SMITHE ST","RICHARDS ST / SMITHE ST","RICHARDS ST / SMITHE ST , Vancouver, BC, Canada",49.28259,-123.12488,1,49.282805460289,-123.124682323772
"92","Theft From Auto Under $5000",2010,1,"1XX W PENDER ST","100 W PENDER ST","100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846,1,49.2814026369714,-123.108297146591
"93","Theft From Auto Under $5000",2010,1,"11XX BARCLAY ST","1100 BARCLAY ST","1100 BARCLAY ST , Vancouver, BC, Canada",49.2831652,-123.127178,1,49.2833277336613,-123.126931120859
"94","Theft From Auto Under $5000",2010,1,"W CORDOVA ST / WATER ST","W CORDOVA ST / WATER ST","W CORDOVA ST / WATER ST , Vancouver, BC, Canada",49.28961,-123.12306,1,49.2898075653194,-123.122879799575
"95","Theft From Auto Under $5000",2010,1,"5XX RICHARDS ST","500 RICHARDS ST","500 RICHARDS ST , Vancouver, BC, Canada",49.2831573,-123.1129627,1,49.2835364604896,-123.11257658923
"96","Theft From Auto Under $5000",2010,1,"5XX RICHARDS ST","500 RICHARDS ST","500 RICHARDS ST , Vancouver, BC, Canada",49.2831573,-123.1129627,1,49.2833633291642,-123.112825279263
"97","Theft From Auto Under $5000",2010,1,"47XX GOTHARD ST","4700 GOTHARD ST","4700 GOTHARD ST , Vancouver, BC, Canada",49.2423956,-123.0529917,1,49.242814409274,-123.052504254553
"98","Theft From Auto Under $5000",2010,1,"4XX HELMCKEN ST","400 HELMCKEN ST","400 HELMCKEN ST , Vancouver, BC, Canada",49.276277,-123.1218946,1,49.2765927487941,-123.121579728812
"99","Theft From Auto Under $5000",2010,1,"4XX E 58TH AVE","400 E 58TH AVE","400 E 58TH AVE , Vancouver, BC, Canada",49.217094,-123.0975325,1,49.2174610869303,-123.097362419903
"100","Theft From Auto Under $5000",2010,1,"39XX W 31ST AVE","3900 W 31ST AVE","3900 W 31ST AVE , Vancouver, BC, Canada",49.2441851,-123.1910274,1,49.2446556913774,-123.190611082492
"101","Theft From Auto Under $5000",2010,1,"4XX HELMCKEN ST","400 HELMCKEN ST","400 HELMCKEN ST , Vancouver, BC, Canada",49.276277,-123.1218946,1,49.2764729552913,-123.121577394783
"102","Theft From Auto Under $5000",2010,1,"5XX COLUMBIA ST","500 COLUMBIA ST","500 COLUMBIA ST , Vancouver, BC, Canada",49.2802679,-123.1020846,1,49.2806081031622,-123.101647853852
"103","Theft From Auto Under $5000",2010,1,"E 50TH AVE / PRINCE EDWARD ST","E 50TH AVE / PRINCE EDWARD ST","E 50TH AVE / PRINCE EDWARD ST , Vancouver, BC, Canada",49.26174,-123.09609,1,49.262111283682,-123.095750393539
"104","Theft From Auto Under $5000",2010,1,"30XX HORLEY ST","3000 HORLEY ST","3000 HORLEY ST , Vancouver, BC, Canada",49.2379435,-123.0427631,1,49.2380830487292,-123.042359250968
"105","Theft From Auto Under $5000",2010,1,"47XX ROSS ST","4700 ROSS ST","4700 ROSS ST , Vancouver, BC, Canada",49.2423295,-123.0812187,1,49.2426242891288,-123.081093099147
"106","Theft From Auto Under $5000",2010,1,"46XX W 12TH AVE","4600 W 12TH AVE","4600 W 12TH AVE , Vancouver, BC, Canada",49.2619051,-123.212373,1,49.2620965683314,-123.212157680348
"107","Theft From Auto Under $5000",2010,1,"29XX W 4TH AVE","2900 W 4TH AVE","2900 W 4TH AVE , Vancouver, BC, Canada",49.2682605,-123.1704888,1,49.2683910385645,-123.170083092586
"108","Theft From Auto Under $5000",2010,1,"62XX FREMLIN ST","6200 FREMLIN ST","6200 FREMLIN ST , Vancouver, BC, Canada",49.2291243,-123.1265651,1,49.2292671586788,-123.126365101932
"109","Theft From Auto Under $5000",2010,1,"4XX E 62ND AVE","400 E 62ND AVE","400 E 62ND AVE , Vancouver, BC, Canada",49.2141702,-123.097834,1,49.2143190623677,-123.0977050005
"110","Theft From Auto Under $5000",2010,1,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST , Vancouver, BC, Canada",49.28276,-123.11871,1,49.2829055313518,-123.118241066415
"111","Theft From Auto Under $5000",2010,1,"34XX W 3RD AVE","3400 W 3RD AVE","3400 W 3RD AVE , Vancouver, BC, Canada",49.2693051,-123.1798341,1,49.2695712480671,-123.179661007036
"112","Theft From Auto Under $5000",2010,1,"8XX BURRARD ST","800 BURRARD ST","800 BURRARD ST , Vancouver, BC, Canada",49.2827399,-123.12297,1,49.2830839852606,-123.122562162995
"113","Theft From Auto Under $5000",2010,1,"CAMBIE ST / W PENDER ST","CAMBIE ST / W PENDER ST","CAMBIE ST / W PENDER ST , Vancouver, BC, Canada",49.2808,-123.10597,1,49.281030513047,-123.105605262479
"114","Theft From Auto Under $5000",2010,1,"RICHARDS ST / W PENDER ST","RICHARDS ST / W PENDER ST","RICHARDS ST / W PENDER ST , Vancouver, BC, Canada",49.27924,-123.11916,1,49.2795910712707,-123.119050760776
"115","Theft From Auto Under $5000",2010,1,"30XX W 37TH AVE","3000 W 37TH AVE","3000 W 37TH AVE , Vancouver, BC, Canada",49.2383951,-123.1732414,1,49.2385605946096,-123.172826301082
"116","Theft From Auto Under $5000",2010,1,"5XX W 12TH AVE","500 W 12TH AVE","500 W 12TH AVE , Vancouver, BC, Canada",49.2601,-123.11546,1,49.2603787918498,-123.115189222986
"117","Theft From Auto Under $5000",2010,1,"12XX MELVILLE ST","1200 MELVILLE ST","1200 MELVILLE ST , Vancouver, BC, Canada",49.2878266,-123.124373,1,49.2882077214558,-123.124215400009
"118","Theft From Auto Under $5000",2010,1,"BURRARD ST / ROBSON ST","BURRARD ST / ROBSON ST","BURRARD ST / ROBSON ST , Vancouver, BC, Canada",49.27962,-123.12829,1,49.2798551073434,-123.12804611686
"119","Theft From Auto Under $5000",2010,1,"35XX CAMBRIDGE ST","3500 CAMBRIDGE ST","3500 CAMBRIDGE ST , Vancouver, BC, Canada",49.2865651,-123.0282399,1,49.2869255304092,-123.027791336111
"120","Theft From Auto Under $5000",2010,1,"22XX W BROADWAY AVE","2200 W BROADWAY AVE","2200 W BROADWAY AVE , Vancouver, BC, Canada",49.2637451,-123.1555228,1,49.2642133222232,-123.155094948273
"121","Theft From Auto Under $5000",2010,1,"1XX W 13TH AVE","100 W 13TH AVE","100 W 13TH AVE , Vancouver, BC, Canada",49.25914,-123.10723,1,49.2594969575297,-123.106964707219
"122","Theft From Auto Under $5000",2010,1,"10XX W 7TH AVE","1000 W 7TH AVE","1000 W 7TH AVE , Vancouver, BC, Canada",49.2650351,-123.1267427,1,49.2655092540153,-123.126549770989
"123","Theft From Auto Under $5000",2010,1,"12XX E 26TH AVE","1200 E 26TH AVE","1200 E 26TH AVE , Vancouver, BC, Canada",49.2474051,-123.0798698,1,49.2476019611101,-123.079756762115
"124","Theft From Auto Under $5000",2010,1,"13XX DAVIE ST","1300 DAVIE ST","1300 DAVIE ST , Vancouver, BC, Canada",49.2827663,-123.135142,1,49.2830591526562,-123.134982143858
"125","Theft From Auto Under $5000",2010,1,"10XX E KING EDWARD AVE","1000 E KING EDWARD AVE","1000 E KING EDWARD AVE , Vancouver, BC, Canada",49.2484451,-123.0836897,1,49.2489016240071,-123.083308859645
"126","Theft From Auto Under $5000",2010,1,"OAK ST / W BROADWAY AVE","OAK ST / W BROADWAY AVE","OAK ST / W BROADWAY AVE , Vancouver, BC, Canada",49.26332,-123.12072,1,49.2634598120829,-123.120470252169
"127","Theft From Auto Under $5000",2010,1,"7XX DENMAN ST","700 DENMAN ST","700 DENMAN ST , Vancouver, BC, Canada",49.2919625,-123.1344513,1,49.2923630346905,-123.134257359555
"128","Theft From Auto Under $5000",2010,1,"13XX E 24TH AVE","1300 E 24TH AVE","1300 E 24TH AVE , Vancouver, BC, Canada",49.2488751,-123.0778696,1,49.2491700423884,-123.077384111382
"129","Theft From Auto Under $5000",2010,1,"7XX HAMILTON ST","700 HAMILTON ST","700 HAMILTON ST , Vancouver, BC, Canada",49.27901,-123.11467,1,49.2792375479415,-123.114428080806
"130","Theft From Auto Under $5000",2010,1,"52XX FRASER ST","5200 FRASER ST","5200 FRASER ST , Vancouver, BC, Canada",49.2376925,-123.090234,1,49.2379009929318,-123.090049935363
"131","Theft From Auto Under $5000",2010,1,"56XX NANAIMO ST","5600 NANAIMO ST","5600 NANAIMO ST , Vancouver, BC, Canada",49.2336902,-123.0585871,1,49.2340519430648,-123.058482251975
"132","Theft From Auto Under $5000",2010,1,"12XX BIDWELL ST","1200 BIDWELL ST","1200 BIDWELL ST , Vancouver, BC, Canada",49.2860018,-123.1403293,1,49.2863070842512,-123.140095091282
"133","Theft From Auto Under $5000",2010,1,"49XX MANOR ST","4900 MANOR ST","4900 MANOR ST , Vancouver, BC, Canada",49.240578,-123.0404172,1,49.2407547178792,-123.040223872818
"134","Theft From Auto Under $5000",2010,1,"W 10TH AVE / WILLOW ST","W 10TH AVE / WILLOW ST","W 10TH AVE / WILLOW ST , Vancouver, BC, Canada",49.26415,-123.12177,1,49.2644617453752,-123.121667308351
"135","Theft From Auto Under $5000",2010,1,"33XX E 26TH AVE","3300 E 26TH AVE","3300 E 26TH AVE , Vancouver, BC, Canada",49.2469551,-123.0335699,1,49.2474223921751,-123.033425052035
