,TYPE,YEAR,MONTH,HUNDRED_BLOCK,h_block,full_address,lat,lon,cid,lat_offset,lon_offset
26,Commercial Break and Enter,2013,1,8XX CARRALL ST,800 CARRALL ST,"800 CARRALL ST , Vancouver, BC, Canada",49.2770996,-123.1061656,1,49.27735426,-123.1057124
27,Commercial Break and Enter,2013,1,14XX W GEORGIA ST,1400 W GEORGIA ST,"1400 W GEORGIA ST , Vancouver, BC, Canada",49.2889956,-123.1284695,1,49.28944529,-123.1281382
28,Commercial Break and Enter,2013,1,5XX BEATTY ST,500 BEATTY ST,"500 BEATTY ST , Vancouver, BC, Canada",49.2810072,-123.1084969,1,49.2812207,-123.1081838
29,Commercial Break and Enter,2013,1,8XX NICOLA ST,800 NICOLA ST,"800 NICOLA ST , Vancouver, BC, Canada",49.2884194,-123.1312163,1,49.28865009,-123.1307961
30,Commercial Break and Enter,2013,1,1XX E 11TH AVE,100 E 11TH AVE,"100 E 11TH AVE , Vancouver, BC, Canada",49.2610148,-123.1028085,1,49.26138075,-123.1024298
31,Commercial Break and Enter,2013,1,16XX COMMERCIAL DR,1600 COMMERCIAL DR,"1600 COMMERCIAL DR , Vancouver, BC, Canada",49.270314,-123.0694058,1,49.27041623,-123.0691618
32,Commercial Break and Enter,2013,1,6XX E 6TH AVE,600 E 6TH AVE,"600 E 6TH AVE , Vancouver, BC, Canada",49.26498,-123.09009,1,49.26544787,-123.08983
33,Commercial Break and Enter,2013,1,9XX E 7TH AVE,900 E 7TH AVE,"900 E 7TH AVE , Vancouver, BC, Canada",49.2641847,-123.0849514,1,49.26440105,-123.0845557
34,Commercial Break and Enter,2013,1,5XX ABBOTT ST,500 ABBOTT ST,"500 ABBOTT ST , Vancouver, BC, Canada",49.2808563,-123.1074417,1,49.28107314,-123.1071125
35,Commercial Break and Enter,2013,1,26XX COMMERCIAL DR,2600 COMMERCIAL DR,"2600 COMMERCIAL DR , Vancouver, BC, Canada",49.2612324,-123.0696651,1,49.2613775,-123.069489
36,Commercial Break and Enter,2013,1,10XX E 11TH AVE,1000 E 11TH AVE,"1000 E 11TH AVE , Vancouver, BC, Canada",49.2604351,-123.0830896,1,49.26065969,-123.0827936
37,Commercial Break and Enter,2013,1,7XX E 7TH AVE,700 E 7TH AVE,"700 E 7TH AVE , Vancouver, BC, Canada",49.2642351,-123.0890433,1,49.26464529,-123.0889085
38,Commercial Break and Enter,2013,1,8XX W 6TH AVE,800 W 6TH AVE,"800 W 6TH AVE , Vancouver, BC, Canada",49.2657951,-123.1219027,1,49.2662664,-123.1216819
39,Commercial Break and Enter,2013,1,22XX FRASER ST,2200 FRASER ST,"2200 FRASER ST , Vancouver, BC, Canada",49.2651083,-123.0889551,1,49.26542677,-123.0884859
40,Commercial Break and Enter,2013,1,64XX KNIGHT ST,6400 KNIGHT ST,"6400 KNIGHT ST , Vancouver, BC, Canada",49.226219,-123.0771551,1,49.2263894,-123.0767929
41,Commercial Break and Enter,2013,1,ATHLETES WAY / ONTARIO ST,ATHLETES WAY / ONTARIO ST,"ATHLETES WAY and ONTARIO ST , Vancouver, BC, Canada",49.27154,-123.10459,1,49.27166709,-123.1044345
42,Commercial Break and Enter,2013,1,6XX SEYMOUR ST,600 SEYMOUR ST,"600 SEYMOUR ST , Vancouver, BC, Canada",49.2827385,-123.1155377,1,49.28285228,-123.1153356
43,Commercial Break and Enter,2013,1,7XX W 12TH AVE,700 W 12TH AVE,"700 W 12TH AVE , Vancouver, BC, Canada",49.2603351,-123.1201633,1,49.26071685,-123.1198854
44,Commercial Break and Enter,2013,1,45XX CLANCY LORANGER WAY,4500 CLANCY LORANGER WAY,"4500 CLANCY LORANGER WAY , Vancouver, BC, Canada",49.2431728,-123.1081595,1,49.24351746,-123.1078423
45,Commercial Break and Enter,2013,1,4XX E 43RD AVE,400 E 43RD AVE,"400 E 43RD AVE , Vancouver, BC, Canada",49.2309751,-123.0970289,1,49.23126766,-123.0969093
46,Commercial Break and Enter,2013,1,5XX BEATTY ST,500 BEATTY ST,"500 BEATTY ST , Vancouver, BC, Canada",49.2810072,-123.1084969,1,49.28150193,-123.1081758
47,Commercial Break and Enter,2013,1,1XX W GEORGIA ST,100 W GEORGIA ST,"100 W GEORGIA ST , Vancouver, BC, Canada",49.2787064,-123.1125227,1,49.27909288,-123.1123097
48,Commercial Break and Enter,2013,1,9XX W 6TH AVE,900 W 6TH AVE,"900 W 6TH AVE , Vancouver, BC, Canada",49.2658351,-123.1241567,1,49.26604914,-123.1238342
49,Commercial Break and Enter,2013,1,11XX E HASTINGS ST,1100 E HASTINGS ST,"1100 E HASTINGS ST , Vancouver, BC, Canada",49.2808551,-123.0810693,1,49.2810327,-123.0807131
50,Commercial Break and Enter,2013,1,20XX W 4TH AVE,2000 W 4TH AVE,"2000 W 4TH AVE , Vancouver, BC, Canada",49.2679551,-123.150542,1,49.26843087,-123.1500689
51,Commercial Break and Enter,2013,1,16XX W 1ST AVE,1600 W 1ST AVE,"1600 W 1ST AVE , Vancouver, BC, Canada",49.2704418,-123.1413843,1,49.27056098,-123.1410752
52,Commercial Break and Enter,2013,1,6XX GORE AVE,600 GORE AVE,"600 GORE AVE , Vancouver, BC, Canada",49.2793271,-123.0969992,1,49.27964454,-123.0966348
53,Commercial Break and Enter,2013,1,15XX E 5TH AVE,1500 E 5TH AVE,"1500 E 5TH AVE , Vancouver, BC, Canada",49.2658349,-123.0732576,1,49.26602355,-123.0731129
54,Commercial Break and Enter,2013,1,16XX W 8TH AVE,1600 W 8TH AVE,"1600 W 8TH AVE , Vancouver, BC, Canada",49.2644251,-123.1412134,1,49.2647321,-123.1410172
55,Commercial Break and Enter,2013,1,10XX JERVIS ST,1000 JERVIS ST,"1000 JERVIS ST , Vancouver, BC, Canada",49.2846861,-123.131825,1,49.28499602,-123.1317232
56,Commercial Break and Enter,2013,1,1XX W HASTINGS ST,100 W HASTINGS ST,"100 W HASTINGS ST , Vancouver, BC, Canada",49.2818961,-123.1074143,1,49.28201361,-123.1072732
57,Commercial Break and Enter,2013,1,25XX W 16TH AVE,2500 W 16TH AVE,"2500 W 16TH AVE , Vancouver, BC, Canada",49.2573151,-123.1628405,1,49.25771778,-123.1625081
58,Commercial Break and Enter,2013,1,1XX W BROADWAY AVE,100 W BROADWAY AVE,"100 W BROADWAY AVE , Vancouver, BC, Canada",49.2629351,-123.1070431,1,49.26307399,-123.1066081
59,Commercial Break and Enter,2013,1,6XX E BROADWAY AVE,600 E BROADWAY AVE,"600 E BROADWAY AVE , Vancouver, BC, Canada",49.2623351,-123.0908395,1,49.2624674,-123.0904762
60,Commercial Break and Enter,2013,1,34XX CAMBIE ST,3400 CAMBIE ST,"3400 CAMBIE ST , Vancouver, BC, Canada",49.2547575,-123.1149444,1,49.2551716,-123.1147306
61,Commercial Break and Enter,2013,1,25XX WOODLAND DR,2500 WOODLAND DR,"2500 WOODLAND DR , Vancouver, BC, Canada",49.2621833,-123.0734045,1,49.26252167,-123.0732035
62,Commercial Break and Enter,2013,1,1XX CAMBIE ST,100 CAMBIE ST,"100 CAMBIE ST , Vancouver, BC, Canada",49.2844585,-123.1085359,1,49.28479629,-123.108385
63,Commercial Break and Enter,2013,1,13XX SEYMOUR ST,1300 SEYMOUR ST,"1300 SEYMOUR ST , Vancouver, BC, Canada",49.2752817,-123.1268963,1,49.27569003,-123.126736
64,Commercial Break and Enter,2013,1,16XX QUEBEC ST,1600 QUEBEC ST,"1600 QUEBEC ST , Vancouver, BC, Canada",49.2713805,-123.1019896,1,49.2714933,-123.1017152
65,Commercial Break and Enter,2013,1,14XX LAMEYS MILL RD,1400 LAMEYS MILL RD,"1400 LAMEYS MILL RD , Vancouver, BC, Canada",49.2674478,-123.1356309,1,49.26784101,-123.1354355
66,Commercial Break and Enter,2013,1,1XX W PENDER ST,100 W PENDER ST,"100 W PENDER ST , Vancouver, BC, Canada",49.28096,-123.10846,1,49.28127688,-123.1079707
67,Commercial Break and Enter,2013,1,2XX UNION ST,200 UNION ST,"200 UNION ST , Vancouver, BC, Canada",49.2775444,-123.0995769,1,49.27802884,-123.0994451
68,Commercial Break and Enter,2013,1,5XX W HASTINGS ST,500 W HASTINGS ST,"500 W HASTINGS ST , Vancouver, BC, Canada",49.2840058,-123.11209,1,49.2843648,-123.1118084
69,Commercial Break and Enter,2013,1,10XX BURNABY ST,1000 BURNABY ST,"1000 BURNABY ST , Vancouver, BC, Canada",49.2782962,-123.1304614,1,49.27857302,-123.1302704
70,Commercial Break and Enter,2013,1,5XX BURRARD ST,500 BURRARD ST,"500 BURRARD ST , Vancouver, BC, Canada",49.2864999,-123.11779,1,49.28694112,-123.1173058
71,Commercial Break and Enter,2013,1,13XX BURRARD ST,1300 BURRARD ST,"1300 BURRARD ST , Vancouver, BC, Canada",49.2777733,-123.1308225,1,49.27826229,-123.1306162
72,Commercial Break and Enter,2013,1,11XX W 14TH AVE,1100 W 14TH AVE,"1100 W 14TH AVE , Vancouver, BC, Canada",49.2586352,-123.1291265,1,49.2589617,-123.1286631
73,Commercial Break and Enter,2013,1,25XX GRANVILLE ST,2500 GRANVILLE ST,"2500 GRANVILLE ST , Vancouver, BC, Canada",49.2634404,-123.1383739,1,49.26374354,-123.1381878
74,Commercial Break and Enter,2013,1,16XX HOWE ST,1600 HOWE ST,"1600 HOWE ST , Vancouver, BC, Canada",49.27381,-123.1326,1,49.27413227,-123.1321052
75,Commercial Break and Enter,2013,1,1XX SMITHE ST,100 SMITHE ST,"100 SMITHE ST , Vancouver, BC, Canada",49.2764856,-123.1158195,1,49.27675476,-123.115459
76,Commercial Break and Enter,2013,1,8XX BURRARD ST,800 BURRARD ST,"800 BURRARD ST , Vancouver, BC, Canada",49.2827399,-123.12297,1,49.283061,-123.1228293
77,Commercial Break and Enter,2013,1,82XX GRANVILLE ST,8200 GRANVILLE ST,"8200 GRANVILLE ST , Vancouver, BC, Canada",49.2117841,-123.1401852,1,49.21189813,-123.139933
78,Commercial Break and Enter,2013,1,14XX W 12TH AVE,1400 W 12TH AVE,"1400 W 12TH AVE , Vancouver, BC, Canada",49.2606051,-123.1363803,1,49.26100856,-123.1360464
79,Commercial Break and Enter,2013,1,21XX ONTARIO ST,2100 ONTARIO ST,"2100 ONTARIO ST , Vancouver, BC, Canada",49.2663421,-123.1046551,1,49.26684039,-123.104414
80,Commercial Break and Enter,2013,1,16XX E 13TH AVE,1600 E 13TH AVE,"1600 E 13TH AVE , Vancouver, BC, Canada",49.2585551,-123.071809,1,49.25895739,-123.0716936
81,Commercial Break and Enter,2013,1,4XX W HASTINGS ST,400 W HASTINGS ST,"400 W HASTINGS ST , Vancouver, BC, Canada",49.28334,-123.11145,1,49.28378343,-123.1111867
82,Commercial Break and Enter,2013,1,1XX E PENDER ST,100 E PENDER ST,"100 E PENDER ST , Vancouver, BC, Canada",49.28017,-123.10214,1,49.28057947,-123.1018649
83,Commercial Break and Enter,2013,1,9XX W GEORGIA ST,900 W GEORGIA ST,"900 W GEORGIA ST , Vancouver, BC, Canada",49.28372,-123.12111,1,49.28407883,-123.1207462
84,Commercial Break and Enter,2013,1,12XX SALSBURY DR,1200 SALSBURY DR,"1200 SALSBURY DR , Vancouver, BC, Canada",49.2737754,-123.0674751,1,49.27405013,-123.0673559
85,Commercial Break and Enter,2013,1,8XX E 8TH AVE,800 E 8TH AVE,"800 E 8TH AVE , Vancouver, BC, Canada",49.2632945,-123.0869121,1,49.26373449,-123.0866463
86,Commercial Break and Enter,2013,1,22XX SE MARINE DR,2200 SE MARINE DR,"2200 SE MARINE DR , Vancouver, BC, Canada",49.2080788,-123.0617927,1,49.20841643,-123.0615577
87,Commercial Break and Enter,2013,1,1XX W CORDOVA ST,100 W CORDOVA ST,"100 W CORDOVA ST , Vancouver, BC, Canada",49.2828258,-123.1070009,1,49.28307709,-123.1065732
88,Commercial Break and Enter,2013,1,6XX GRANVILLE ST,600 GRANVILLE ST,"600 GRANVILLE ST , Vancouver, BC, Canada",49.2833707,-123.1165078,1,49.28365169,-123.1161736
89,Commercial Break and Enter,2013,1,41XX NANAIMO ST,4100 NANAIMO ST,"4100 NANAIMO ST , Vancouver, BC, Canada",49.2475894,-123.0565051,1,49.24804947,-123.0561246
90,Commercial Break and Enter,2013,1,12XX W BROADWAY AVE,1200 W BROADWAY AVE,"1200 W BROADWAY AVE , Vancouver, BC, Canada",49.2633251,-123.1315828,1,49.26376687,-123.1311276
91,Commercial Break and Enter,2013,1,88XX OSLER ST,8800 OSLER ST,"8800 OSLER ST , Vancouver, BC, Canada",49.205533,-123.1315052,1,49.20582945,-123.1311573
92,Commercial Break and Enter,2013,1,1XX W HASTINGS ST,100 W HASTINGS ST,"100 W HASTINGS ST , Vancouver, BC, Canada",49.2818961,-123.1074143,1,49.28232879,-123.1069283
93,Commercial Break and Enter,2013,1,1XX KEEFER ST,100 KEEFER ST,"100 KEEFER ST , Vancouver, BC, Canada",49.279187,-123.1019665,1,49.27938654,-123.1016972
94,Commercial Break and Enter,2013,1,13XX HOWE ST,1300 HOWE ST,"1300 HOWE ST , Vancouver, BC, Canada",49.2765769,-123.1287564,1,49.27701606,-123.1285483
95,Commercial Break and Enter,2013,1,45XX FRASER ST,4500 FRASER ST,"4500 FRASER ST , Vancouver, BC, Canada",49.2444129,-123.0900451,1,49.2445698,-123.0898105
96,Commercial Break and Enter,2013,1,1XX DAVIE ST,100 DAVIE ST,"100 DAVIE ST , Vancouver, BC, Canada",49.2729763,-123.1200325,1,49.27330854,-123.1197542
97,Commercial Break and Enter,2013,1,1XX W HASTINGS ST,100 W HASTINGS ST,"100 W HASTINGS ST , Vancouver, BC, Canada",49.2818961,-123.1074143,1,49.282337,-123.1070888
98,Commercial Break and Enter,2013,1,11XX E BROADWAY AVE,1100 E BROADWAY AVE,"1100 E BROADWAY AVE , Vancouver, BC, Canada",49.2622651,-123.0811381,1,49.26249249,-123.0807743
99,Commercial Break and Enter,2013,1,20XX W BROADWAY AVE,2000 W BROADWAY AVE,"2000 W BROADWAY AVE , Vancouver, BC, Canada",49.2636551,-123.1506819,1,49.26395366,-123.1502716
100,Commercial Break and Enter,2013,1,1XX SW MARINE DR,100 SW MARINE DR,"100 SW MARINE DR , Vancouver, BC, Canada",49.2122467,-123.10862,1,49.21249876,-123.1081236
101,Commercial Break and Enter,2013,1,28XX VENABLES ST,2800 VENABLES ST,"2800 VENABLES ST , Vancouver, BC, Canada",49.2765651,-123.0465999,1,49.27669153,-123.0461248
102,Commercial Break and Enter,2013,1,1XX W HASTINGS ST,100 W HASTINGS ST,"100 W HASTINGS ST , Vancouver, BC, Canada",49.2818961,-123.1074143,1,49.28230468,-123.1073013
103,Commercial Break and Enter,2013,1,33XX W 4TH AVE,3300 W 4TH AVE,"3300 W 4TH AVE , Vancouver, BC, Canada",49.2683651,-123.1778924,1,49.26866625,-123.1777439
104,Commercial Break and Enter,2013,1,56XX STAMFORD ST,5600 STAMFORD ST,"5600 STAMFORD ST , Vancouver, BC, Canada",49.2333249,-123.03139,1,49.23351306,-123.0309651
105,Commercial Break and Enter,2013,1,11XX NELSON ST,1100 NELSON ST,"1100 NELSON ST , Vancouver, BC, Canada",49.2824647,-123.1282263,1,49.28279743,-123.1280186
106,Commercial Break and Enter,2013,1,59XX OAK ST,5900 OAK ST,"5900 OAK ST , Vancouver, BC, Canada",49.2319863,-123.1279444,1,49.23221416,-123.1275838
107,Commercial Break and Enter,2013,1,91XX MILTON ST,9100 MILTON ST,"9100 MILTON ST , Vancouver, BC, Canada",49.2044429,-123.1412749,1,49.20485518,-123.1409152
108,Commercial Break and Enter,2013,1,22XX PANDORA ST,2200 PANDORA ST,"2200 PANDORA ST , Vancouver, BC, Canada",49.2829051,-123.0594994,1,49.28307304,-123.059273
109,Commercial Break and Enter,2013,1,91XX BENTLEY ST,9100 BENTLEY ST,"9100 BENTLEY ST , Vancouver, BC, Canada",49.2041468,-123.142505,1,49.20439569,-123.1423517
110,Commercial Break and Enter,2013,1,63XX FRASER ST,6300 FRASER ST,"6300 FRASER ST , Vancouver, BC, Canada",49.2272873,-123.0905146,1,49.22748547,-123.0903308
111,Commercial Break and Enter,2013,1,1XX E 3RD AVE,100 E 3RD AVE,"100 E 3RD AVE , Vancouver, BC, Canada",49.2681151,-123.1025304,1,49.26830819,-123.1023095
112,Commercial Break and Enter,2013,1,BENTLEY ST / W 75TH AVE,BENTLEY ST / W 75TH AVE,"BENTLEY ST and W 75TH AVE , Vancouver, BC, Canada",49.20436,-123.14264,1,49.20457695,-123.1424797
113,Commercial Break and Enter,2013,1,30XX QUEBEC ST,3000 QUEBEC ST,"3000 QUEBEC ST , Vancouver, BC, Canada",49.2582843,-123.102915,1,49.25847121,-123.1025349
114,Commercial Break and Enter,2013,1,22XX WILLOW ST,2200 WILLOW ST,"2200 WILLOW ST , Vancouver, BC, Canada",49.265771,-123.1214946,1,49.26622688,-123.1213471
115,Commercial Break and Enter,2013,1,15XX E HASTINGS ST,1500 E HASTINGS ST,"1500 E HASTINGS ST , Vancouver, BC, Canada",49.28097,-123.07396,1,49.28145187,-123.0738039
116,Commercial Break and Enter,2013,1,12XX E GEORGIA ST,1200 E GEORGIA ST,"1200 E GEORGIA ST , Vancouver, BC, Canada",49.2784251,-123.0790093,1,49.27892368,-123.0785914
117,Commercial Break and Enter,2013,1,75XX STANLEY PARK DR,7500 STANLEY PARK DR,"7500 STANLEY PARK DR , Vancouver, BC, Canada",49.3010267,-123.1567373,1,49.3012746,-123.1565829
118,Commercial Break and Enter,2013,1,56XX STANLEY PARK DR,5600 STANLEY PARK DR,"5600 STANLEY PARK DR , Vancouver, BC, Canada",49.312064,-123.1430497,1,49.31254065,-123.1428473
119,Commercial Break and Enter,2013,1,19XX TRIUMPH ST,1900 TRIUMPH ST,"1900 TRIUMPH ST , Vancouver, BC, Canada",49.2838351,-123.0652494,1,49.28403352,-123.0648142
120,Commercial Break and Enter,2013,1,23XX YORK AVE,2300 YORK AVE,"2300 YORK AVE , Vancouver, BC, Canada",49.2716251,-123.1575027,1,49.27207105,-123.1571197
121,Commercial Break and Enter,2013,1,6XX STAMPS LAND,600 STAMPS LAND,"600 STAMPS LAND , Vancouver, BC, Canada",49.2687769,-123.1181316,1,49.26899313,-123.1178451
122,Commercial Break and Enter,2013,1,14XX HOWE ST,1400 HOWE ST,"1400 HOWE ST , Vancouver, BC, Canada",49.275544,-123.1303874,1,49.275998,-123.130039
123,Commercial Break and Enter,2013,1,28XX MAIN ST,2800 MAIN ST,"2800 MAIN ST , Vancouver, BC, Canada",49.2600389,-123.1008843,1,49.26023423,-123.1006404
124,Commercial Break and Enter,2013,1,6XX SEYMOUR ST,600 SEYMOUR ST,"600 SEYMOUR ST , Vancouver, BC, Canada",49.2827385,-123.1155377,1,49.28297519,-123.1152402
125,Commercial Break and Enter,2013,1,20XX E HASTINGS ST,2000 E HASTINGS ST,"2000 E HASTINGS ST , Vancouver, BC, Canada",49.2810351,-123.0633794,1,49.28130136,-123.0632194
126,Commercial Break and Enter,2013,1,4XX SEYMOUR ST,400 SEYMOUR ST,"400 SEYMOUR ST , Vancouver, BC, Canada",49.2844743,-123.1129097,1,49.28492479,-123.1124172
127,Commercial Break and Enter,2013,1,8XX E BROADWAY AVE,800 E BROADWAY AVE,"800 E BROADWAY AVE , Vancouver, BC, Canada",49.26214,-123.08677,1,49.26226173,-123.0864843
128,Commercial Break and Enter,2013,1,8XX E HASTINGS ST,800 E HASTINGS ST,"800 E HASTINGS ST , Vancouver, BC, Canada",49.2809643,-123.0868638,1,49.28140755,-123.0866199
129,Commercial Break and Enter,2013,1,12XX VENABLES ST,1200 VENABLES ST,"1200 VENABLES ST , Vancouver, BC, Canada",49.2766651,-123.0796536,1,49.27702643,-123.079174
130,Commercial Break and Enter,2013,1,20XX W 4TH AVE,2000 W 4TH AVE,"2000 W 4TH AVE , Vancouver, BC, Canada",49.2679551,-123.150542,1,49.26830061,-123.1502891
131,Commercial Break and Enter,2013,1,4XX W HASTINGS ST,400 W HASTINGS ST,"400 W HASTINGS ST , Vancouver, BC, Canada",49.28334,-123.11145,1,49.28371709,-123.1111122
132,Commercial Break and Enter,2013,1,11XX W BROADWAY AVE,1100 W BROADWAY AVE,"1100 W BROADWAY AVE , Vancouver, BC, Canada",49.2633151,-123.1292007,1,49.26347972,-123.1289307
133,Commercial Break and Enter,2013,1,4XX W HASTINGS ST,400 W HASTINGS ST,"400 W HASTINGS ST , Vancouver, BC, Canada",49.28334,-123.11145,1,49.28369946,-123.1111416
134,Commercial Break and Enter,2013,1,2XX CARRALL ST,200 CARRALL ST,"200 CARRALL ST , Vancouver, BC, Canada",49.2831513,-123.1040742,1,49.2834541,-123.1038228
135,Commercial Break and Enter,2013,1,48XX MACKENZIE ST,4800 MACKENZIE ST,"4800 MACKENZIE ST , Vancouver, BC, Canada",49.2431182,-123.1701051,1,49.24347402,-123.1696943
136,Commercial Break and Enter,2013,1,5XX BEATTY ST,500 BEATTY ST,"500 BEATTY ST , Vancouver, BC, Canada",49.2810072,-123.1084969,1,49.28126643,-123.1083025
137,Commercial Break and Enter,2013,1,3XX WATER ST,300 WATER ST,"300 WATER ST , Vancouver, BC, Canada",49.2842264,-123.1090181,1,49.28465122,-123.1088835
138,Commercial Break and Enter,2013,1,44XX DUNBAR ST,4400 DUNBAR ST,"4400 DUNBAR ST , Vancouver, BC, Canada",49.2469435,-123.1850951,1,49.24713151,-123.1848221
139,Mischief Over $5000,2013,1,15XX E 2ND AVE,1500 E 2ND AVE,"1500 E 2ND AVE , Vancouver, BC, Canada",49.2685751,-123.0733193,2,49.26905512,-123.0730742
140,Mischief Over $5000,2013,1,E 44TH AVE / TYNE ST,E 44TH AVE / TYNE ST,"E 44TH AVE and TYNE ST , Vancouver, BC, Canada",49.23006,-123.03232,2,49.23052165,-123.0319601
141,Mischief Over $5000,2013,1,9XX BEATTY ST,900 BEATTY ST,"900 BEATTY ST , Vancouver, BC, Canada",49.2762839,-123.1156749,2,49.2765448,-123.1153064
142,Mischief Over $5000,2013,1,49XX CONNAUGHT DR,4900 CONNAUGHT DR,"4900 CONNAUGHT DR , Vancouver, BC, Canada",49.2417672,-123.1421244,2,49.24217429,-123.1419214
143,Mischief Under $5000,2013,1,63XX VICTORIA DR,6300 VICTORIA DR,"6300 VICTORIA DR , Vancouver, BC, Canada",49.2270941,-123.0655137,3,49.22756252,-123.0653666
144,Mischief Under $5000,2013,1,10XX HAMILTON ST,1000 HAMILTON ST,"1000 HAMILTON ST , Vancouver, BC, Canada",49.2767289,-123.1196065,3,49.27709154,-123.1191284
145,Mischief Under $5000,2013,1,1XX E HASTINGS ST,100 E HASTINGS ST,"100 E HASTINGS ST , Vancouver, BC, Canada",49.2812718,-123.1021792,3,49.28149345,-123.1017845
146,Mischief Under $5000,2013,1,29XX W 37TH AVE,2900 W 37TH AVE,"2900 W 37TH AVE , Vancouver, BC, Canada",49.2383751,-123.1704805,3,49.23881438,-123.1703653
